sro,page_p2,page_p4,serial,vcode,village_hi,pargana_hi,category,nonagri_lt9m,nonagri_9to12m,nonagri_12to18m,nonagri_ge18m,covered_ordinary,covered_premium,shop,office,godown,agri_nh,agri_state_district,agri_link,agri_chakmarg,agri_abadi,agri_general,flag
sadar5,38,78,19,0167,आगा मिर्जा जुम्मा योजना,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,28000,23500,18000,,,,,,,
sadar5,38,78,20,0208,आलम नगर रोड मोहल्ला,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,38,78,21,0241,आम बिहार,ward 089 हैदरगंज वार्ड,नगरीय क्षेत्र,6000,6500,7500,8000,29000,31500,28000,23500,18000,,,,,,,
sadar5,38,78,22,0066,ओशो नगर,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,28000,23500,18000,,,,,,,
sadar5,38,78,23,0067,इन्द्रलोक कालोनी,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,31000,33500,35500,28000,22500,,,,,,,
sadar5,38,78,24,0140,इन्द्रानी नगर,ward 080 जलसंस्थान वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,38,78,25,0055,एकता नगर,ward 074 कन्हैया माधवपुर वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,30000,32500,35500,28000,22500,,,,,,,
sadar5,38,78,26,0141,एल.डी.ए. कालोनी,ward 080 जलसंस्थान वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,32500,25500,20000,,,,,,,
sadar5,38,78,27,0186,एवरेडी चौराहा,ward 085 लेबर कालोनी वार्ड,नगरीय क्षेत्र,13000,14500,15500,16500,29000,31500,35500,28000,22500,,,,,,,
sadar5,38,78,28,0046,ऐशबाग रोड मोहल्ला,ward 073 ऐशबाग वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,38,79,29,0142,ऐशबाग पूर्वी रामलीला,ward 080 जलसंस्थान वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,32500,25500,20000,,,,,,,
sadar5,39,79,30,0143,ऐशबाग श्रमिक बस्ती,ward 080 जलसंस्थान वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,39,79,31,0157,ऐशबाग मोहल्ला,ward 082 मालवीय नगर वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,39,79,32,0158,ऐशबाग रोड,ward 082 मालवीय नगर वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,31000,33500,35500,28000,22500,,,,,,,
sadar5,39,79,33,0002,कटरा हैदर हुसौन,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,28000,23500,18000,,,,,,,
sadar5,39,79,34,0020,करेहटा,ward 071 अम्बेडकर नगर वार्ड,नगरीय क्षेत्र,9000,10000,11000,11500,29000,31500,35500,28000,22500,,,,,,,
sadar5,39,79,35,0069,कनौसी,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,398,355,,398,284,
sadar5,39,79,36,0080,कच्चा बाग,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,32500,25500,20000,,,,,,,
sadar5,39,79,37,0099,करीमगंज,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,35500,28000,22500,,,,,,,
sadar5,39,79,38,0100,कन्हई खेड़ा,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,5500,6000,6500,7000,30000,32500,35500,28000,22500,,,,,,,
sadar5,39,79,39,0120,कन्हैयाकुन्ज कालोनी,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,39,79,40,0168,कशमीरी मोहल्ला दक्षिण,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,28000,23500,18000,,,,,,,
sadar5,40,80,41,0169,कशमीरी मोहल्ला रोड,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,28000,23500,18000,,,,,,,
sadar5,40,80,42,0170,कशमीरी मोहल्ला उत्तरी,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,28000,23500,18000,,,,,,,
sadar5,40,80,43,0171,कटरा वफा बेग,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,28000,23500,18000,,,,,,,
sadar5,40,80,44,0172,कटरा विज़न बेग,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,28000,23500,18000,,,,,,,
sadar5,40,80,45,0233,कटरा खुदा यार खां,ward 088 शीतलादेवी वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,32500,25500,20000,,,,,,,
sadar5,40,80,46,0119,कृष्णा नगर,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,19000,21000,23000,24000,31000,33500,35500,28000,22500,,,,,,,
sadar5,40,80,47,0210,कागजी टोला,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,25500,20000,15500,,,,,,,
sadar5,40,80,48,0068,केसरी खेड़ा,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,398,355,,398,284,
sadar5,40,80,49,0209,कोडर,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,8000,8500,9500,10000,29000,31500,28000,23500,18000,,,,,,,
sadar5,40,80,50,0243,किशोरगंज,ward 089 हैदरगंज वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,30000,32500,28000,23500,18000,,,,,,,
sadar5,40,80,51,0082,खरियाई,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,32500,25500,20000,,,,,,,
sadar5,41,80,52,0081,खिड़की मीर आगा,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,32500,25500,20000,,,,,,,
sadar5,41,81,53,0003,खोखी टोला,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,41,81,54,0004,गली पारचा,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,9000,10000,11000,11500,29000,31500,32500,25500,20000,,,,,,,
sadar5,41,81,55,0005,गली मीरमाता,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,41,81,56,0021,गढ़ी कनौरा,ward 071 अम्बेडकर नगर वार्ड,नगरीय क्षेत्र,9000,10000,11000,11500,29000,31500,35500,28000,22500,,,,,,,
sadar5,41,81,57,0022,गवर्नमेंट प्रेस,ward 071 अम्बेडकर नगर वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,35500,28000,22500,,,,,,,
sadar5,41,81,58,0101,गढ़ीपीर खां,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,35500,28000,22500,,,,,,,
sadar5,41,81,59,0146,गणेशपुरी कालोनी,ward 081 भवानीगंज वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,41,81,60,0071,गंगा खेड़ा,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,,,,,,
sadar5,41,81,61,0037,गायत्री पुरम,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,41,81,62,0211,गाड़ी अड्डा,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,25500,20000,15500,,,,,,,
sadar5,42,81,63,0122,गीता नगर,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,42,81,64,0056,गुलाब नगर,ward 074 कन्हैया माधवपुर वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,35500,28000,22500,,,,,,,
sadar5,42,82,65,0102,गुलाब नगर,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,35500,28000,22500,,,,,,,"p4: name same as serial 64 (different vcode), as printed"
sadar5,42,82,66,0121,गोपाल नगर,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,42,82,67,0212,घियाई,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,28000,23500,18000,,,,,,,
sadar5,42,82,68,0072,चन्द्रोदय नगर,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,,,,,,
sadar5,42,82,69,0259,चमारन का पुरवा,ward 090 हरदीन रामनगर वार्ड,नगरीय क्षेत्र,4500,5000,5500,6000,29000,31500,25500,20000,15500,,,,,,,
sadar5,42,82,70,0006,चावल वाली गली,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,35500,28000,22500,,,,,,,
sadar5,42,82,71,0124,चाणक्यपुरी,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,31000,33500,35500,28000,22500,,,,,,,
sadar5,42,82,72,0123,चित्रगुप्त नगर,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,18000,20000,21500,22500,29000,31500,35500,28000,22500,,,,,,,
sadar5,42,82,73,0023,चित्ता खेड़ा,ward 071 अम्बेडकर नगर वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,35500,28000,22500,,,,,,,
sadar5,43,82,74,0292,चिरौधा पुरवा,ward 082 मालवीय नगर वार्ड,नगरीय क्षेत्र,6000,6500,7000,7500,29000,31500,28000,23500,18000,,,,,,,
sadar5,43,82,75,0273,चुन्नूखेड़ा,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,398,355,,398,284,
sadar5,43,82,76,0084,छावनी हुसैनुद्दीन,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,28000,23500,18000,,,,,,,
sadar5,43,83,77,0083,छोटे साहब आलम रोड,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,28000,23500,18000,,,,,,,
sadar5,43,83,78,0038,जलालपुर,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,43,83,79,0159,जमुना झील,ward 082 मालवीय नगर वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,28000,23500,18000,,,,,,,
sadar5,43,83,80,0181,जलालपुर से काटन मिल तक,ward 084 राजाजीपुरम वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,43,83,81,0125,जाफ़रखेड़ा,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,20000,22000,24000,25000,31000,33500,35500,28000,22500,,,,,,,
sadar5,43,83,82,0244,जाहिद नगर,ward 089 हैदरगंज वार्ड,नगरीय क्षेत्र,5500,6000,6500,7000,29000,31500,28000,23500,18000,,,,,,,
sadar5,43,83,83,0103,ज़ेरे खंदक,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,28000,23500,18000,,,,,,,
sadar5,43,83,84,0147,जोशी टोला,ward 081 भवानीगंज वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,44,83,85,0007,जौहरी मोहल्ला,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,12500,14000,15000,16500,30000,32500,40000,31000,24500,,,,,,,
sadar5,44,83,86,0106,झरियन तालाब,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,6000,6500,7000,7500,29000,31500,28000,23500,18000,,,,,,,
sadar5,44,83,87,0174,झवाई टोला,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,35500,28000,22500,,,,,,,
sadar5,44,84,88,0008,टकसाल,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,8000,8500,9500,10000,30000,32500,32500,25500,20000,,,,,,,
sadar5,44,84,89,0283,टापेवाली गली,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,32500,25500,20000,,,,,,,
sadar5,44,84,90,0085,टिकरी खुर्द,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,28000,23500,18000,,,,,,,
sadar5,44,84,91,0104,टिकरी जुलाहान,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,28000,23500,18000,,,,,,,
sadar5,44,84,92,0105,टिकली,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,6000,6500,7000,7500,29000,31500,28000,23500,18000,,,,,,,
sadar5,44,84,93,0299,टिकैतराय,ward 085 लेबर कालोनी वार्ड,नगरीय क्षेत्र,14500,16000,17500,19000,29000,31500,35500,28000,22500,,,,,,,
sadar5,44,84,94,0234,टिकैतगंज पुराना,ward 088 शीतलादेवी वार्ड,नगरीय क्षेत्र,21500,24000,26000,27000,29000,31500,35500,28000,22500,,,,,,,
sadar5,44,84,95,0235,टिकैत राय तालाब कालोनी,ward 088 शीतलादेवी वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,45,84,96,0278,डाक्टरखेड़ा,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,30000,32500,32500,25500,20000,,398,355,,398,284,
sadar5,45,84,97,0276,डिप्टीखेड़ा,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,30000,32500,32500,25500,20000,,398,355,,398,284,
sadar5,45,84,98,0175,तकिया नुसरत अली,ward 083 मौलाना कल्बे आबिद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,35500,28000,22500,,,,,,,
sadar5,45,84,99,0245,तम्बाकू नगर,ward 089 हैदरगंज वार्ड,नगरीय क्षेत्र,5500,6000,6500,7000,29000,31500,28000,23500,18000,,,,,,,
sadar5,45,85,100,0079,तालकटोरा रोड मोहल्ला,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,30000,32500,40000,31000,24500,,,,,,,
sadar5,45,85,101,0182,तालकटोरा की आबादी,ward 084 राजाजीपुरम वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,45,85,102,0126,तिवारीपुरम्,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,20000,22000,24000,25000,29000,31500,35500,28000,22500,,,,,,,
sadar5,45,85,103,0009,तुलसीदास मार्ग मोहल्ला,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,30000,32500,40000,31000,24500,,,,,,,
sadar5,45,85,104,0281,तुलसीदास मार्ग मोहल्ला,ward 073 ऐशबाग वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,30000,32500,40000,31000,24500,,,,,,,"p4: name same as serial 103 (different vcode), as printed"
sadar5,45,85,105,0073,तेजीखेड़ा,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,30000,32500,40000,31000,24500,,,,,,,
sadar5,45,85,106,0236,त्रिमिनी गंज,ward 088 शीतलादेवी वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,35500,28000,22500,,,,,,,
sadar5,46,85,107,0144,थाली वाली गली,ward 080 जलसंस्थान वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,46,85,108,0010,दलाली मोहल्ला,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,27000,22500,17000,,,,,,,
sadar5,46,85,109,0086,दरगाह हज़रत अब्बास रोड के पुराने चबूतरे से कशमीरी मोहल्ले चौराहे तक,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,28000,23500,18000,,,,,,,
sadar5,46,86,110,0183,दरियापुर,ward 084 राजाजीपुरम वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,46,86,111,0187,दरियापुर कालोनी,ward 085 लेबर कालोनी वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,29000,31500,35500,28000,22500,,,,,,,
sadar5,46,86,112,0214,दरगाह रोड,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,28000,23500,18000,,,,,,,
sadar5,46,86,113,0160,दारूगोदाम,ward 082 मालवीय नगर वार्ड,नगरीय क्षेत्र,6000,6500,7000,7500,29000,31500,28000,23500,18000,,,,,,,
sadar5,46,86,114,0011,दीनदयाल रोड,ward 070 अशर्फाबाद वार्ड,नगरीय क्षेत्र,21500,24000,26000,27000,31000,33500,53000,43000,33000,,,,,,,
sadar5,46,86,115,0075,दीप नगर,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,,,,,,
sadar5,46,86,116,0213,दुर्गादीन,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,28000,23500,18000,,,,,,,
sadar5,47,86,117,0074,देवपुर,ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,466,415,,466,333,
sadar5,47,86,118,0024,धर्मवीर नगर,ward 071 अम्बेडकर नगर वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,35500,28000,22500,,,,,,,
sadar5,47,86,119,0275,धनहर खेड़ा,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,398,355,,398,284,
sadar5,47,86,120,0070,धौधा खेड़ा (दौदाखेडा),ward 075 केसरी खेड़ा वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,,,,,,
sadar5,47,86,121,0271,नरपतखेड़ा,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,30000,32500,32500,25500,20000,,398,355,,398,284,
sadar5,47,87,122,0049,नन्दाखेड़ा,ward 073 ऐशबाग वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,35500,28000,22500,,,,,,,
sadar5,47,87,123,0282,नरायन गार्डेन,ward 074 कन्हैया माधवपुर वार्ड,नगरीय क्षेत्र,13000,14500,15500,16500,31000,33500,35500,28000,22500,,,,,,,
sadar5,47,87,124,0188,नन्दा खेड़ा,ward 085 लेबर कालोनी वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,35500,28000,22500,,,,,,,
sadar5,47,87,125,0189,नया जी.एच.कैनाल कालोनी से मोहान रोड तक,ward 085 लेबर कालोनी वार्ड,नगरीय क्षेत्र,19000,21000,23000,24000,31000,33500,44500,34500,26500,,,,,,,
sadar5,47,87,126,0246,नरीमनपुरवा,ward 089 हैदरगंज वार्ड,नगरीय क्षेत्र,5500,6000,6500,7000,29000,31500,28000,23500,18000,,,,,,,
sadar5,47,87,127,0289,न्यू श्रीनगर,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,16500,18500,20000,21000,30000,32500,35500,28000,22500,,,,,,,
sadar5,48,87,128,0087,नूरबाड़ी,ward 076 कशमीरी मोहल्ला वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,28000,23500,18000,,,,,,,
sadar5,48,87,129,0108,नूरबेग हाता,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,28000,23500,18000,,,,,,,
sadar5,48,87,130,0107,नेवाती टोला,ward 078 गढ़ीपीर खां वार्ड,नगरीय क्षेत्र,8000,8500,9500,10000,29000,31500,28000,23500,18000,,,,,,,
sadar5,48,87,131,0215,नौबस्ता,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,35500,28000,22500,,,,,,,
sadar5,48,87,132,0237,नौबस्ता,ward 088 शीतलादेवी वार्ड,नगरीय क्षेत्र,7000,7500,8500,9000,29000,31500,35500,28000,22500,,,,,,,"p4: name same as serial 131 (different vcode), as printed"
sadar5,48,88,133,0247,पक्का बाग,ward 089 हैदरगंज वार्ड,नगरीय क्षेत्र,9000,10000,11000,11500,29000,31500,28000,23500,18000,,,,,,,
sadar5,48,88,134,0217,परसहा उत्तरी,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,5500,6000,6500,7000,29000,31500,25500,20000,15500,,,,,,,
sadar5,48,88,135,0048,प्रकाशपुरम,ward 073 ऐशबाग वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,35500,28000,22500,,,,,,,
sadar5,48,88,136,0287,प्रताप नगर,ward 079 चित्रगुप्त नगर वार्ड,नगरीय क्षेत्र,23500,25500,28000,29000,31000,33500,35500,28000,22500,,,,,,,
sadar5,48,88,137,0025,पाण्डे का तालाब कालोनी,ward 071 अम्बेडकर नगर वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,35500,28000,22500,,,,,,,
sadar5,48,88,138,0039,पारा,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,398,355,,398,284,
sadar5,49,88,139,0047,पाण्डे का तालाब,ward 073 ऐशबाग वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,40000,31000,24500,,,,,,,
sadar5,49,88,140,0161,पाण्डे का तालाब,ward 082 मालवीय नगर वार्ड,नगरीय क्षेत्र,11500,13000,14000,15000,29000,31500,35500,28000,22500,,,,,,,"p4: name same as serial 139 (different vcode), as printed"
sadar5,49,88,141,0216,पान दरीबा,ward 087 सआदतगंज वार्ड,नगरीय क्षेत्र,6000,6500,7000,7500,29000,31500,28000,23500,18000,,,,,,,
sadar5,49,88,142,0248,पिंकसिटी,ward 089 हैदरगंज वार्ड,नगरीय क्षेत्र,9000,10000,11000,11500,30000,32500,28000,23500,18000,,,,,,,
sadar5,49,88,143,0040,पीताम्बर खेड़ा,ward 072 आलमनगर वार्ड,नगरीय क्षेत्र,8500,9500,10500,11000,29000,31500,32500,25500,20000,,,,,,,
sadar5,49,88,144,0286,पीर बक्का,ward 077 कुवर ज्योति प्रसाद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,27000,22500,17000,,,,,,,
sadar5,49,89,145,0285,पुरानी आबादी,ward 077 कुवर ज्योति प्रसाद वार्ड,नगरीय क्षेत्र,10500,11500,12500,13000,29000,31500,27000,22500,17000,,,,,,,
