sro,page_p2,page_p4,serial,vcode,village_hi,pargana_hi,category,nonagri_lt9m,nonagri_9to12m,nonagri_12to18m,nonagri_ge18m,covered_ordinary,covered_premium,shop,office,godown,agri_nh,agri_state_district,agri_link,agri_chakmarg,agri_abadi,agri_general,flag
sadar3,42,76,16,37,इन्दिरा नगर सेक्टर 7(डी ब्लाक),47 इन्दिरा नगर वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,42,77,17,38,इन्दिरा नगर सेक्टर-8,48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,42,77,18,216,इन्दिरा नगर सेक्टर-9,48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,42,77,19,217,इन्दिरा नगर सेक्टर-10,48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,42,77,20,43,इन्दिरा नगर सेक्टर 11ए,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,77,21,222,इन्दिरा नगर सेक्टर 11बी,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,77,22,218,इन्दिरा नगर सेक्टर-12,48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,77,23,219,इन्दिरा नगर सेक्टर-13,48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,77,24,223,इन्दिरा नगर सेक्टर 14ए,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,77,25,224,इन्दिरा नगर सेक्टर 14बी,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,77,26,34,इन्दिरा नगर सेक्टर 15,47 इन्दिरा नगर वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,78,27,225,इन्दिरा नगर सेक्टर 16,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,78,28,226,इन्दिरा नगर सेक्टर 17,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,78,29,221,इन्दिरा नगर सेक्टर 18,47 इन्दिरा नगर वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,78,30,227,इन्दिरा नगर सेक्टर 19,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,78,31,50,इन्दिरा नगर सेक्टर -20,50 मौथलीशरण गुप्त वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,78,32,228,इन्दिरा नगर सेक्टर 21,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,43,78,33,55,इन्दिरा नगर सेक्टर-22,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,44,78,34,231,इन्दिरा नगर सेक्टर-23,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,44,78,35,232,इन्दिरा नगर सेक्टर-24,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,44,78,36,27,इन्दिरा नगर से.-25,46 इन्दिरा प्रियेदर्शनी वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,44,79,37,18,ईटकी मोहल्ला,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,30000,32500,50500,43500,37500,,,,,,,
sadar3,44,79,38,130,इस्लामबाड़ी,57 शंकरपुरवा,नगरीय क्षेत्र,19000,21500,23000,24000,32000,34000,50500,43500,37500,,,,,,,
sadar3,44,79,39,215,ऐशबाग रामनगर एल0डी0ए0,44 तिलक नगर वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,30000,32500,58000,48000,38500,,,,,,,
sadar3,44,79,40,56,कुर्मान्चल नगर,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,20500,23000,25500,26500,30000,32500,50500,43500,37500,,,,,,,
sadar3,44,79,41,129,कल्याणपुर,57 शंकरपुरवा,नगरीय क्षेत्र,18000,20000,22000,23000,30000,32500,48000,42000,36000,,,,,,,
sadar3,44,79,42,79,कटराअबूतराबखाँ,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,30000,32500,50500,43500,37500,,,,,,,
sadar3,44,79,43,165,काशी डेर,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,30000,32500,48000,42000,36000,,,,,,,
sadar3,44,79,44,135,कन्हईलाल का पुरवा,57 शंकरपुरवा,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,48000,42000,36000,,,,,,,
sadar3,44,79,45,40,कमता,48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,18000,20000,22000,23000,32000,34000,58000,48000,38500,,530,480,,530,380,
sadar3,44,79,46,141,कबाड़िया का पुरवा,59 मनकामेश्वर वार्ड,नगरीय क्षेत्र,10500,11500,12500,13500,29000,32000,48000,42000,36000,,,,,,,
sadar3,45,80,47,28,कुर्मी टोला,46 इन्दिरा प्रियेदर्शनी वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,29000,32000,50500,43500,37500,,,,,,,
sadar3,45,80,48,24,कुण्डरी रकाबगंज,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,12000,13000,14500,16000,30000,32500,50500,43500,37500,,,,,,,
sadar3,45,80,49,240,कुतुबपुर इरादतनगर योजना,66 निरालानगर वार्ड,नगरीय क्षेत्र,35000,38500,42000,44500,32000,34000,86500,70000,54000,,,,,,,
sadar3,45,80,50,214,कैटिल कालोनी (आवास एवं विकास कालोनी),57 शंकरपुरवा,नगरीय क्षेत्र,19000,21500,23000,24000,29000,32000,48000,42000,36000,,,,,,,
sadar3,45,80,51,22,कसाई बाड़ा,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,10500,12000,13500,14500,29000,32000,50500,43500,37500,,,,,,,
sadar3,45,80,52,21,कटरा आजम बेग,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,10500,12000,13500,14500,30000,32500,50500,43500,37500,,,,,,,
sadar3,45,80,53,62,कंचनपुर मटियारी,52 शहीद भगत सिंह वार्ड,नगरीय क्षेत्र,14000,16000,17000,18000,32000,34000,50500,43500,37500,,530,480,,530,380,
sadar3,45,80,54,80,कटरा मीर जहाँगीर,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,30000,32500,50500,43500,37500,,,,,,,
sadar3,45,80,55,81,कोडे वाली गली,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,30000,32500,50500,43500,37500,,,,,,,
sadar3,45,80,56,140,कुतुबपुर/कुतुबपुर खालिसपुर,59 मनकामेश्वर वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,29000,32000,48000,42000,36000,,,,,,,
sadar3,45,81,57,131,खुर्रमनगर,57 शंकरपुरवा,नगरीय क्षेत्र,19500,22000,23000,24000,32000,34000,50500,43500,37500,,,,,,,
sadar3,45,81,58,158,खिनिया टोला,61 चांदगंज वार्ड,नगरीय क्षेत्र,14000,16500,17500,18000,29000,32000,48000,42000,36000,,,,,,,
sadar3,45,81,59,69,खेमेदोजान,53 वजीरगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,29000,32000,50500,43500,37500,,,,,,,
sadar3,46,81,60,11,खजुहा,44 तिलक नगर वार्ड,नगरीय क्षेत्र,14000,16500,17500,18000,29000,32000,58000,48000,38500,,,,,,,
sadar3,46,81,61,45,खरगपुर फरीदी नगर,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,17000,19000,20500,22000,30000,32500,50500,43500,37500,,,,,,,
sadar3,46,81,62,170,खत्री टोला,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,29000,32000,48000,42000,36000,,,,,,,
sadar3,46,81,63,44,खरगपुर,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,17000,19000,20500,22000,30000,32500,50500,43500,37500,,,,,,,
sadar3,46,81,64,83,गाजीपुर मण्डी,54 यहियागंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,50500,43500,37500,,,,,,,
sadar3,46,81,65,86,गली शाहछांछडा,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,30000,32500,58000,48000,38500,,,,,,,
sadar3,46,81,66,175,गंगा प्रसाद रोड,62 मशकगंज वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,32000,34000,50500,43500,37500,,,,,,,
sadar3,46,82,67,103,गली नरायन दास,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,30000,32500,58000,48000,38500,,,,,,,
sadar3,46,82,68,196,गंगा प्रसाद रोड,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,21000,23500,25500,26500,32000,34000,58000,48000,38500,,,,,,,
sadar3,46,82,69,192,गौसगंज / गौस नगर,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,11000,12000,13500,14500,30000,32500,48000,42000,36000,,,,,,,
sadar3,46,82,70,188,ग्वीन टैंक,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,11000,12000,13500,14500,32000,34000,48000,42000,36000,,,,,,,
sadar3,46,82,71,182,गोला गंज,64 गोलागंज वार्ड,नगरीय क्षेत्र,15000,16500,17500,18000,32000,34000,50500,43500,37500,,,,,,,
sadar3,46,82,72,208,गुईन टोला,69 अब्दुल हमीद वार्ड,नगरीय क्षेत्र,10500,11500,13000,13500,32000,34000,48000,42000,36000,,,,,,,
sadar3,47,82,73,200,गोबार का पुरवा,67 विवेका नन्दपुरी वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,48000,42000,36000,,,,,,,
sadar3,47,82,74,51,गाजीपुर सईदन्निसां,50 मौथलीशरण गुप्त वार्ड,नगरीय क्षेत्र,31000,33000,36000,38000,32000,34000,72000,53000,43500,,,,,,,
sadar3,47,82,75,210,गुईन गंज,69 अब्दुल हमीद वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,32000,34000,48000,42000,36000,,,,,,,
sadar3,47,82,76,70,गौसगंज,53 वजीरगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,47,83,77,57,घुसपुरवा,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,20500,23000,25500,26500,30000,32500,50500,43500,37500,,,,,,,
sadar3,47,83,78,87,चाह,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,47,83,79,88,चमरटोलीया (चमार टोला),54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,58000,48000,38500,,,,,,,
sadar3,47,83,80,46,चमरोखा,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,47,83,81,71,चिकमण्डी,53 वजीरगंज वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,30000,32500,50500,43500,37500,,,,,,,
sadar3,47,83,82,2,चक्रमाफी दुगावां,43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,14000,16500,17500,18000,30000,32500,50500,43500,37500,,,,,,,
sadar3,47,83,83,29,चांदन,46 इन्दिरा प्रियेदर्शनी वार्ड,नगरीय क्षेत्र,15000,16500,17500,18000,30000,32500,50500,43500,37500,,530,480,,530,380,
sadar3,47,83,84,159,चाँदगंज कलां,61 चांदगंज वार्ड,नगरीय क्षेत्र,17000,19000,20500,22000,30000,32500,48000,42000,36000,,,,,,,
sadar3,47,83,85,3,चमर टोलिया (दुगावा),43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,13500,16500,17500,18000,30000,32500,50500,43500,37500,,,,,,,name printed with broken glyph (दुग?ावा)
sadar3,48,83,86,5,चमारनपुरवा,43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,14000,16500,17500,18000,30000,32500,50500,43500,37500,,,,,,,
sadar3,48,84,87,207,चरस मण्डी,69 अब्दुल हमीद वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,48,84,88,108,चिडीमार ठोला,55 राजाबाजार वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,43500,37500,,,,,,,shop/office/godown combo (48000/43500/37500) unusual but clearly printed
sadar3,48,84,89,82,चाहकंकड़,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,48,84,90,63,चमरोही,52 शहीद भगत सिंह वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,29000,32000,50500,43500,37500,,,,,,,
sadar3,48,84,91,1,छेदाखास,43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,13500,16500,17500,18000,30000,32500,50500,43500,37500,,,,,,,
sadar3,48,84,92,178,छोटा चाँदगंज,63 अशोक आजाद वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,30000,32500,48000,42000,36000,,,,,,,
sadar3,48,84,93,161,छपरतल्ला,61 चांदगंज वार्ड,नगरीय क्षेत्र,14000,16500,17500,18000,30000,32500,48000,42000,36000,,,,,,,
sadar3,48,84,94,145,जोशी टोला,59 मनकामेश्वर वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,29000,32000,48000,42000,36000,,,,,,,
sadar3,48,84,95,30,जरहरा,46 इन्दिरा प्रियेदर्शनी वार्ड,नगरीय क्षेत्र,13000,13500,14500,15500,29000,32000,50500,43500,37500,,450,410,,450,320,
sadar3,48,84,96,72,जवाहरनगर ( खलायक बाग),53 वजीरगंज वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,30000,32500,50500,43500,37500,,,,,,,
sadar3,48,85,97,10,जोशी टोला,43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,14500,16500,17500,18000,30000,32500,58000,48000,38500,,,,,,,
sadar3,48,85,98,126,जाहीरपुर,57 शंकरपुरवा,नगरीय क्षेत्र,12000,13500,14500,15500,29000,32000,50500,43500,37500,,450,410,,450,320,
sadar3,49,85,99,156,जगत नारायन रोड़,60 पीर जलील वार्ड,नगरीय क्षेत्र,27000,29500,32500,34500,32000,34000,50500,43500,37500,,,,,,,
sadar3,49,85,100,102,टाटपट्टी,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,49,85,101,144,टैगौर मार्ग,59 मनकामेश्वर वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,49,85,102,109,टेडी बाजार,55 राजाबाजार वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,49,85,103,16,टिकैतगंज,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,72000,55500,43500,,,,,,,
sadar3,49,85,104,35,टीकापुरवा,47 इन्दिरा नगर वार्ड,नगरीय क्षेत्र,14000,16500,17500,18000,30000,32500,58000,48000,38500,,,,,,,
sadar3,49,85,105,189,टेढ़ी बाजार,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,30000,32500,50500,43500,37500,,,,,,,
sadar3,49,85,106,105,ठठेरी बाजार,54 यहियागंज वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,30000,32500,58000,48000,38500,,,,,,,
sadar3,49,86,107,89,डोर वाली गली,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,49,86,108,104,डेग वाली गली,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,58000,48000,38500,,,,,,,
sadar3,49,86,109,166,ताजी खाना,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,49,86,110,64,तकरोही,52 शहीद भगत सिंह वार्ड,नगरीय क्षेत्र,15000,16500,17500,18000,29000,32000,50500,43500,37500,,530,480,,530,380,
sadar3,49,86,111,14,तिलकनगर,44 तिलक नगर वार्ड,नगरीय क्षेत्र,20500,16500,17500,18000,30000,32500,58000,48000,38500,,,,,,,"source inconsistency: P2 <9 m 20500 > P4 9-12 m 16500, both clearly printed"
sadar3,50,86,112,184,तकिया आज़मबेग,64 गोलागंज वार्ड,नगरीय क्षेत्र,15000,23000,25500,26500,30000,32500,48000,42000,36000,,,,,,,
sadar3,50,86,113,90,थवई टोला,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,50,86,114,110,दरियाई टोला,55 राजाबाजार वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,50,86,115,123,दर्शनगंज,56 महानगर,नगरीय क्षेत्र,12000,13500,14500,15500,30000,32500,50500,43500,37500,,,,,,,
sadar3,50,86,116,74,नबी उल्ला रोड़,53 वजीरगंज वार्ड,नगरीय क्षेत्र,18000,20000,22000,23000,32000,34000,58000,48000,38500,,,,,,,
sadar3,50,87,117,84,नाला बेगमगंज,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,50,87,118,8,नाका हिण्डोला,43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,30000,32500,58000,46000,36000,,,,,,,office/godown (46000/36000) unusual but clearly printed
sadar3,50,87,119,12,नेता कन्हैया लाल कालोनी,44 तिलक नगर वार्ड,नगरीय क्षेत्र,17000,19000,20500,22000,30000,32500,58000,48000,38500,,,,,,,
sadar3,50,87,120,91,नवाब मुतर्जा हुसैन रोड़,54 यहियागंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,58000,48000,38500,,,,,,,
sadar3,50,87,121,73,नई बस्ती,53 वजीरगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,50,87,122,198,निरालानगर,66 निरालानगर वार्ड,नगरीय क्षेत्र,37500,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,50,87,123,17,नादान महल,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,32000,34000,72000,55500,43500,,,,,,,
sadar3,50,87,124,19,नवाब गंज,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,30000,32500,50500,43500,37500,,,,,,,
sadar3,51,87,125,26,नादान महल रोड़,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,32000,34000,72000,55500,43500,,,,,,,
sadar3,51,87,126,172,नई बस्ती,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,51,88,127,31,निजामुद्दीनपुर,46 इन्दिरा प्रियेदर्शनी वार्ड,नगरीय क्षेत्र,12500,13500,14500,15500,30000,32500,50500,43500,37500,,,,,,,
sadar3,51,88,128,147,पुल झाऊलाल,60 पीर जलील वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,50500,43500,37500,,,,,,,
sadar3,51,88,129,168,पुल कुम्हारन,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,51,88,130,47,पंडितपुरवा,49 बाबू जगजीवनराम वार्ड,नगरीय क्षेत्र,14500,16500,17500,18000,29000,32000,50500,43500,37500,,,,,,,
sadar3,51,88,131,162,पाण्डेय टोला,61 चांदगंज वार्ड,नगरीय क्षेत्र,14500,16500,17500,18000,30000,32500,72000,54000,43500,,,,,,,
sadar3,51,88,132,112,पंजाबी टोला,55 राजाबाजार वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,43500,,,,,,,godown=office (43500) breaks pattern but clearly printed
sadar3,51,88,133,239,पुरानी कचहरी रोड़,60 पीर जलील वार्ड,नगरीय क्षेत्र,27000,29500,32500,34500,32000,34000,50500,43500,37500,,,,,,,
sadar3,51,88,134,153,पुराना कानपुर रोड,60 पीर जलील वार्ड,नगरीय क्षेत्र,27000,29500,32500,34500,32000,34000,58000,48000,38500,,,,,,,
sadar3,51,88,135,41,पानीगाँव (अन्दरून आबादी),48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,27000,29500,32500,34500,30000,32500,86500,70000,54000,,,,,,,
sadar3,51,88,136,121,पी.डब्लू.डी.कालोनी,56 महानगर,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,50500,43500,37500,,,,,,,
sadar3,51,89,137,149,पीर जलील दक्षिणी,60 पीर जलील वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,50500,43500,37500,,,,,,,
sadar3,52,89,138,191,पूर्वी बिरहाना,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,11000,12000,13500,14400,32000,34000,48000,42000,36000,,,,,,,>18m 14400 (not 14500) clearly printed
sadar3,52,89,139,92,पाटानाला,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,52,89,140,9,पाण्डेगंज,43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,30000,32500,58000,48000,38500,,,,,,,
sadar3,52,89,141,148,पीर जलील उत्तरी,60 पीर जलील वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,50500,43500,37500,,,,,,,
sadar3,52,89,142,173,फराश खाना,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,52,89,143,94,बाग मक्का,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,52,89,144,127,बहादुरपुर,57 शंकरपुरवा,नगरीय क्षेत्र,12500,13500,14500,15500,30000,32500,48000,42000,36000,,450,409,,450,320,agri_link 409 (elsewhere 410) clearly printed
sadar3,52,89,145,174,बागशेर जंग,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,52,89,146,179,बाबू गंज,63 अशोक आजाद वार्ड,नगरीय क्षेत्र,12500,13500,14500,15500,30000,32500,48000,42000,36000,,,,,,,
sadar3,52,90,147,122,बेगम हजरत महल नगर (आ.वि.कालोनी को छोड़कर ),56 महानगर,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,50500,43500,37500,,,,,,,
sadar3,52,90,148,187,बुलन्द बाग,64 गोलागंज वार्ड,नगरीय क्षेत्र,15000,16500,17500,18000,32000,34000,50500,43500,37500,,,,,,,
sadar3,52,90,149,13,बिरहाना कालोनी (पश्चिमी),44 तिलक नगर वार्ड,नगरीय क्षेत्र,11000,12000,13500,14400,30000,32500,58000,48000,38500,,,,,,,name printed 'क लोनी' (glyph gap); >18m 14400 as printed
sadar3,53,90,150,95,बाग काजी,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
