sro,page_p2,page_p4,serial,vcode,village_hi,pargana_hi,category,nonagri_lt9m,nonagri_9to12m,nonagri_12to18m,nonagri_ge18m,covered_ordinary,covered_premium,shop,office,godown,agri_nh,agri_state_district,agri_link,agri_chakmarg,agri_abadi,agri_general,flag
mohanlalganj,34,60,1,,अतरौली,101 मोहनलाल गंज,,7000,7500,8000,8500,20000,22000,28000,26000,25000,,51,44,,51,37,
mohanlalganj,34,60,2,,अकबरपुर बेनीगंज,102 निगोहाँ,,3500,3700,3900,4100,19000,21000,23000,22000,21500,,29,26,,29,21,
mohanlalganj,34,60,3,,अकरहदू,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,34,60,4,,अमरावती आई टी सिटी,101 मोहनलालगंज,,25000,30000,33000,35000,26000,28000,40000,38000,36000,,,,,,,
mohanlalganj,34,60,5,,अनैया खरगापुर,101 मोहनलाल गंज,,4000,4400,4800,5000,19000,21000,23000,22000,21500,,32,28,,32,23,
mohanlalganj,34,60,6,,आदमपुर नौबस्ता,101 मोहनलाल गंज,,4000,4400,4800,5000,19000,21000,23000,22000,21500,,32,28,,32,23,
mohanlalganj,34,60,7,,अस्ती,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,34,60,8,,असलम नगर,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,34,60,9,,अहमदपुर खालसा,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,34,61,10,,अहमदपुर आजम अली,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,34,61,11,,अहमदपुर अहसान अली,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,34,61,12,,अब्बास नगर,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,34,61,13,,अघइया,102 निगोहाँ,,3000,3200,3400,3600,19000,21000,23000,22000,21500,,26,22,,26,18,
mohanlalganj,34,61,14,,अलियामऊ,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,35,61,15,,अमिलिहा खेडा,102 निगोहाँ,,3500,3700,3900,4100,19000,21000,23000,22000,21500,,29,26,,29,21,
mohanlalganj,35,61,16,,अचली खेड़ा,101 मोहनलाल गंज,,4000,4400,4800,5000,19000,21000,23000,22000,21500,,32,28,,32,23,
mohanlalganj,35,61,17,,अमेठी,101 मोहनलाल गंज,,6000,6500,7000,7500,20000,22000,32000,29000,25000,,46,40,,46,33,
mohanlalganj,35,61,18,,अमवा मुर्तजापुर,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,35,62,19,,इस्माइल नगर,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,35,62,20,,इन्द्रजीत खेड़ा,101 मोहनलाल गंज,,7000,7500,8000,8500,20000,22000,28000,26000,25000,,51,44,,51,37,
mohanlalganj,35,62,21,,इचवलिया,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,35,62,22,,उतरावॉ,101 मोहनलाल गंज,,4000,4400,4800,5000,19000,21000,23000,22000,21500,,32,28,,32,23,
mohanlalganj,35,62,23,,उदयपुर,102 निगोहाँ,,7000,7500,8000,8500,20000,22000,28000,26000,25000,,51,44,,51,37,
mohanlalganj,35,62,24,,उत्तरगॉव,102 निगोहाँ,,7000,7500,8000,8500,20000,22000,28000,26000,25000,,51,44,,51,37,
mohanlalganj,35,62,25,,कटरा नगराम,101 मोहनलाल गंज,,6000,6500,7000,7500,20000,22000,32000,29000,25000,,46,40,,46,33,
mohanlalganj,35,62,26,,कनकहॉ,102 निगोहाँ,,7000,7500,8000,8500,20000,22000,28000,26000,25000,,51,44,,51,37,
mohanlalganj,35,62,27,,कॉटा करौन्दी,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,35,63,28,,कोरियानी,101 मोहनलाल गंज,,10000,11000,12000,13000,22000,24000,36000,33000,30000,,95,80,,95,64,
mohanlalganj,36,63,29,,कोड़रा रायपुर,102 निगोहाँ,,3000,3200,3400,3600,19000,21000,23000,22000,21500,,26,22,,26,18,
mohanlalganj,36,63,30,,कनेरी,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,36,63,31,,काजी खेड़ा,101 मोहनलाल गंज,,6000,6500,7000,7500,20000,22000,32000,29000,25000,,46,40,,46,33,
mohanlalganj,36,63,32,,कासिमपुर विरूहा,101 मोहनलाल गंज,,10000,11000,12000,13000,22000,24000,36000,33000,30000,,95,80,,95,64,
mohanlalganj,36,63,33,,कासिमपुर विरूहा लखनउ ग्रीन्स,101 मोहनलाल गंज,,15000,17000,19000,21000,22000,24000,36000,33000,30000,,,,,,,
mohanlalganj,36,63,34,,कबीरपुर,101 मोहनलाल गंज,,7000,7500,8000,8500,20000,22000,28000,26000,25000,,51,44,,51,37,
mohanlalganj,36,63,35,,करोरा,101 मोहनलाल गंज,,4200,4600,5000,5500,19000,21000,23000,22000,21500,,32,29,,32,26,
mohanlalganj,36,63,36,,करोरवा,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,36,64,37,,करनपुर,102 निगोहाँ,,3500,3700,3900,4100,19000,21000,23000,22000,21500,,29,26,,29,21,
mohanlalganj,36,64,38,,करसन्डा,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,36,64,39,,कमालपुर विचलिका,101 मोहनलाल गंज,,4200,4600,5000,5500,19000,21000,23000,22000,21500,,32,29,,32,26,
mohanlalganj,36,64,40,,कपेरा मदार पुर,101 मोहनलाल गंज,,4200,4600,5000,5500,19000,21000,23000,22000,21500,,32,29,,32,26,
mohanlalganj,36,64,41,,केवली,101 मोहनलाल गंज,,4200,4600,5000,5500,19000,21000,23000,22000,21500,,32,29,,32,26,
mohanlalganj,36,64,42,,कुशमौरा,102 निगोहाँ,,3500,3700,3900,4100,19000,21000,23000,22000,21500,,29,26,,29,21,
mohanlalganj,37,64,43,,कुतुबपुर,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,37,64,44,,कुढ़ा,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,37,64,45,,कुबहरा,101 मोहनलाल गंज,,4200,4600,5000,5500,19000,21000,23000,22000,21500,,32,29,,32,26,
mohanlalganj,37,65,46,,खवास खेड़ा,101 मोहनलाल गंज,,3200,3400,3600,3800,19000,21000,23000,22000,21500,,27,24,,27,20,
mohanlalganj,37,65,47,,खुजौली,101 मोहनलाल गंज,,7000,7500,8000,8500,20000,22000,28000,26000,25000,,51,44,,51,37,
mohanlalganj,37,65,48,,खुजेहटा,101 मोहनलाल गंज,,4000,4400,4800,5000,19000,21000,23000,22000,21500,,32,28,,32,23,
mohanlalganj,37,65,49,,खुददीखेडा,102 निगोहाँ,,3000,3200,3400,3600,19000,21000,23000,22000,21500,,26,22,,26,18,
mohanlalganj,37,65,50,,गौतम खेडा,102 निगोहाँ,,3500,3700,3900,4100,19000,21000,23000,22000,21500,,29,26,,29,21,
mohanlalganj,37,65,51,,गौरिया कलॉ,101 मोहनलाल गंज,,4000,4400,4800,5000,19000,21000,23000,22000,21500,,32,28,,32,23,
